"";"Author";"Comment";"Time";"NumberOfVotes";"Rate.Positive";"Rate.Negative";"Author.Parent";"NumberOfResponses";"LinkToResponses"
"380";"~zeli :";"Tylko, øe to co proponuje PIS juø by≥o i s≥uøba zdrowia narobi≥a d≥ugÛw zamawiajπc hurtowo sprzÍt medyczny do niczego im niepotrzebny a d≥ugi trzeba pÛüniej by≥o sp≥acaÊ z budøetu paÒstwa.....";"30†lip†09:41";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"381";"~ARO";"Tak mohery schorowane sπ wielkim obciπøeniem dla nas m≥odych Skora same o siebie nie dba≥y tylko øar≥y ten ca≥y szajs w postaci lekÛo i siÍ uzalezni≥y powinni sami poddac sie eutanazji dla dobra Narodu i PiS";"30†lip†09:40";"Liczba g≥osÛw:2";"50%";"50%";"~ant-PiS:";"50%";"#mark"
"382";"ojciec jacek :";"6 sierpnia Polskim Patriotycznym Dniem Bez MediÛw. Kino, spacer, ksiπzka, rozmowy z dzieÊmi i w gronie najbliøszych. Dajmy odpoczπÊ mass mediom.....";"30†lip†09:40";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"383";"~kawusia :";"owszem, ale nie mÛwi co w zamian, tak gadaÊ TO KAØDY POTRAFI !";"30†lip†09:39";"Liczba g≥osÛw:2";"50%";"50%";NA;"50%";"#mark"
"384";"~Jarecki :";"Nie sπ sπdzÍ aby likwidacja NFZ rozwiπza≥a problem. Od tego pieniÍdzy nie przybÍdzie. Raczej rozwiπzaniem by≥oby powstanie kilku firm Kas Chorych. Te modele mamy w innych krajach. Tylko konkurencja moøe spowodowaÊ lepsze gospodarowanie pieniÍdzmi.";"30†lip†09:39";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"385";"~realista :";"Ludzie czy bÍdzie NFZ czy GHX czy WDJ czy cokolwiek innego to nic siÍ nie zmieni dopÛki nak≥ady na opiekÍ zdrowotnπ w Polsce bÍdπ najniøsze w ca≥ej UE!!!! Nie da siÍ leczyÊ na poziomie Niemiec czy Holandii za 7 razy mniejsze pieniπdze na pacjenta!!!!! Tak samo jak nie da siÍ kupiÊ za 7 razy mniejsze pieniπdze takiego samego samochodu, pralki, lodÛwki, benzyny, kie≥basy, grabi czy czegokolwiek innego. Jakim cudem leczenie ludzi ma byÊ wyjπtkiem?????";"30†lip†09:39";"Liczba g≥osÛw:11";"90%";"9%";NA;"90%";"#mark"
"386";"~ktos20 :";"OJ pacjent tego nie przeøyje no i przypominam øe NFZ to nie pomys≥ PO Ciπg≥e mieszanie w s≥uøbie zdrowia prowadzi do jednego wielkiego chaosu PIS jak Miko≥aj kaødemu da to co chce, przeraøajπce øe Polacy w to wierzπ";"30†lip†09:39";"Liczba g≥osÛw:6";"100%";"0%";NA;"100%";"#mark"
"387";"~mordotymoja";"Nie za darmo, ty demagogiczny szkodniku! W rozsπdnych rozmiarach. Po likwidacji NFZ zostanπ miliardy!!!";"30†lip†09:39";"Liczba g≥osÛw:2";"50%";"50%";"~kaz:";"50%";"#mark"
"388";"~ARO";"Przecieø to jest to samo czyli katolicyzm ba≥wochwalcza pseudoreligia.";"30†lip†09:38";"Liczba g≥osÛw:4";"75%";"25%";"adam z bonanzy:";"75%";"#mark"
"389";"ojciec jacek :";"Ja to jestem ""zachwycony"" sposobem wys≥awiania siÍ Pani Szyd≥o StaSzyd≥o. Ona tak fascynujπco jÍczy i zawodzi. JÍki i zawodzenie. To ma byÊ atrybut polityka ?";"30†lip†09:37";"Liczba g≥osÛw:8";"50%";"50%";NA;"50%";"#mark"
"390";"~kamil :";"A dlaczego nikt nie mÛwi, øe to kosztem podwyøszenia sk≥adki zdrowotnej, ktÛra juø obecnie jest duøo wiÍksza niø sk≥adka emerytalna ?";"30†lip†09:36";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"391";"~antyPiSesmanski ruch odnowy :";"Reolucyjny w istocie tylko øe hieny PiSlamistyczne nic w zamian nie proponujπ !!";"30†lip†09:36";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"392";"~KOMUNIåCI DO WI ZIE—";"WON CZERWO—CU Z POLSKI, KOMUCHU, OBRAØASZ KATOLIK”W TY CZERWONY PAJ•KU";"30†lip†09:36";"Liczba g≥osÛw:4";"25%";"75%";"~JA:";"75%";"#mark"
"393";"adam z bonanzy";"Idü do psychiatry. Powtarzasz bolszewickie brednie.";"30†lip†09:35";"Liczba g≥osÛw:4";"0%";"100%";"~kaz:";"100%";"#mark"
"394";"~warszawiak :";"No dobrze, NFZ zlikwidujemy, dobro pacjenta bÍdzie najwyøszym celem. OK, to takie has≥a. A konkrety? Co bÍdzie, jak to osiπgniemy? Tu juø konkretÛw brak. Ale ciemny lud kupi g≥Ûwnie has≥a ""zlikwidujemy"", ""rozbijemy"", rozliczymy"". W porzπdku likwidujmy, rozliczajmy itd., ale paÒstwo musi jakoú funkcjonowaÊ, co bÍdzie w zamian, jak to bÍdzie dzia≥aÊ, dlaczego te zmiany bÍdπ na lepsze - tu juø wyobraüni i wiedzy nie starcza. BÍdzie dobrze, bo my bÍdziemy u w≥adzy? Ludzie wybierajcie mnie, kaødemu zrobiÍ dobrze, wed≥ug jego potrzeb? I to cieszy siÍ takim poparciem? Ludzie, myúlcie!";"30†lip†09:35";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"395";"~wlodek2000 :";"Nareszcie ktoú zrobi ruch w tym bagnie .Nie wiadomo co za potwÛr z tego wyjdzie .Jedno jest pewne ,øe pacjenci bÍda musieli na nowo wydeptywaÊ úcieøki z kopertami do lekarzy.";"30†lip†09:34";"Liczba g≥osÛw:2";"50%";"50%";NA;"50%";"#mark"
"396";"~proste ?!?!?!? :";"Powiem tak KAZDY prywatnie leczacy lekarz powinien miec calkowity zakaz pracy w panstwowych placowkach!!!!! Albo prywata albo praca panstwowa na PELNYM etacie bez Prawa prywatnych praktyk!!!! Ot i cale lekarstwo na cala publiczna Boze wybacz SLUZBE zdrowia!!!!!! Ani jedna zlotowka ze spolecznych pieniedzy nie ma prawa trafic do prywatnych lecznic ani lekarzy!!!! Zobaczymy jak dlugo utrzymaja sie na rynku Prywaciarze..?!?!?! NFZ jak najbardziej do likwidacji!!!!! A wszystkie panstwowe placowki maja byc SLUZBA a nie handlowa spolka z.o.o.!!!!!!!";"30†lip†09:34";"Liczba g≥osÛw:5";"40%";"60%";NA;"60%";"#mark"
"397";"adam z bonanzy";"Piszesz g≥upoty. Nazizm odwo≥ywa≥ siÍ do starogermaÒskich religii oraz do ezoteryzmu.";"30†lip†09:34";"Liczba g≥osÛw:2";"0%";"100%";"~morfeusz:";"100%";"#mark"
"398";"~morfeusz";"Hieny cmentarne zajmπ siÍ pomnikami i przerabianiem wraku smoleÒskiego na krzyøyki a nie s≥uøba zdrowia !!";"30†lip†09:33";"Liczba g≥osÛw:2";"100%";"0%";"~mariolka:";"100%";"#mark"
"399";"~qq";"to, øe siÍ jest lekarzem wcale nie oznacza, øe jest siÍ mπdrym cz≥owiekiem. Natomiast bardzo czÍsto zdarza siÍ korelacja odwrotnie proporcjonalna do poziomu ""wykszta≥cenia"".";"30†lip†09:33";"Liczba g≥osÛw:1";"0%";"100%";"~rv:";"100%";"#mark"
"400";"~kaz";"co za bzdury . 17 wrzesnia ac zajela tere ny obecnch pansw. litwy, bialorusi i ukrainy., ktore to tereny od 1920 r po pokoju w rydze znalazly sie pod polska okupacja i sila wlaczone w sklad panstwa polskiego. chyba ze twierdzisz ze litwa bialorus i ukraina to ziemie polskie. w takim razie trzeba na nich napasc i odebrac co nasze. problem w tym ze litwa jest w nato.";"30†lip†09:32";"Liczba g≥osÛw:0";"0%";"0%";"adam z bonanzy:";"odpowiedzi: 7";"/forum/b-szydlo-proponuje-likwidacje-nfz-w-sluzbie-zdrowi,0,1671450,170529768,czytaj.html"
"401";"~wms";"do zez45 moøesz wybraÊ ch≥opcze lekarza jakiego chcesz zarÛwno prywatnie jak i na NFZ wiÍc nie pisz juø wiÍcej bzdur i przeczytaj jeszcze raz ze zrozumieniem co napisa≥  ""doktorek""";"30†lip†09:32";"Liczba g≥osÛw:2";"50%";"50%";"~doktorek:";"50%";"#mark"
"402";"adam z bonanzy :";"Najlepiej, øeby paÒstwo odczepi≥o siÍ od obywateli. Ubezpieczenia spo≥eczne moøna zbudowaÊ w podobny sposÛb, jak funkcjonuje OC na samochody. PaÒstwowa s≥uøba zdrowia, to armia biurokratÛw.";"30†lip†09:32";"Liczba g≥osÛw:4";"75%";"25%";NA;"75%";"#mark"
"403";"~qwer :";"PrzywrÛciÊ kasy chorych, albo zlikwidowaÊ rzeczywiúcie bo biurokraci z NFZ kosztujπ co najmniej z 30-40% wp≥at. Niech jak Stonoga sugerowa≥ (jest kilka takich super udanych przyk≥adÛw) kaødy zadeklaruje szpital i poradnie na ktÛrπ chce úrodki zamiast na NFZ wp≥acaÊ. W 2 szpitalach gdzie to zrobiono, nagle pojawi≥ siÍ wysokiej klasy sprzÍt, tomografy i inne nieosiπgalne z NFZ techniki. Zero d≥ugÛw, mnÛstwo kasy, z korzyúciπ dla tych potencjalnych pacjentÛw. SprawdziÊ i sprÛbowaÊ ten system wprowadziÊ szerzej, zamiast dziadowskiego NFZ gdzie zatrudnia siÍ partyjniakÛw z PO. Zniszczyli najlepiej dzia≥ajπcπ i najbogatszπ ålπskπ KasÍ Chorych, ktÛra jako pierwsza zamiast papierÛw, ksiπøeczek zabierajπcych czas w kolejce na wype≥nianie w rejestracji - wprowadzono tam karty chipowe. Takich kart nie majπ nawet Niemcy i Anglicy! Wiem sam jak to przyspiesza≥o rejestracjÍ, drukowanie recept - i komu to przeszkadza≥o? Warszawie i ≥apiÒskiemu, nienawidzπcemu ålπska (on jest u nas persona non grata). Na dodatek po likwidacji kasy, pieniπdze ze ålπkiej KCh wziÍto do warszawskiej !!!";"30†lip†09:32";"Liczba g≥osÛw:4";"100%";"0%";NA;"100%";"#mark"
"404";"~antydno :";"Juz taki by≥ co likwidowa≥ Kasy Chorych i mia≥o byc cudownie. Zmienili tylko nazwÍ co kosztowa≥o miliony. Co ta pani nam moøe zaoferowaÊ za kolejne milony? Czy to sa pomys≥y na uzrowienie s≥uøby zdrowia. Tu nie ma øadnych pomys≥Ûw tylko puste slogany ""zlikwidowaÊ NFZ"" i to dla populistÛw za≥atwi wszystko.";"30†lip†09:32";"Liczba g≥osÛw:5";"60%";"40%";NA;"60%";"#mark"
"405";"~JAREK JAREK :";"Czy wy chorzy ludzie nie rozumiecie, øe Pan Jaros≥aw KaczyÒski chce dla Polski i dla PolakÛw dobrze??? Powinniúcie go po nogach ca≥owaÊ za to co robi dla was i naszej ojczyzny!";"30†lip†09:32";"Liczba g≥osÛw:5";"40%";"60%";NA;"60%";"#mark"
"406";"~morfeusz";"Adolph Hitler by≥ wiernym katolikiem i na zlecenie watykanu zajπ≥ siÍ problemem Øydowskim. DziÍki niemu mogli ONI zajπÊ ich majπtki";"30†lip†09:32";"Liczba g≥osÛw:5";"80%";"20%";"adam z bonanzy:";"80%";"#mark"
"407";"~sorella :";"I BARDZO DOBRZE , ZLIKWIDOWA∆ NFZ TO S• STRASZNE PIENI•DZE WYDANE NA URZ DNIK”W I ICH SALONY , TE PIENI•DZE PRZEKAZA∆ DYREKTOROM SZPITALI I WRESZCIE DOPOSAØONE SZPITALE B D• S£UØY£Y NAM OBYWATELOM, NIGDY NIE PODANO ILE WYDAJEMY NA UTRZYMANIE NFZ A KWOTA ZAPEWNE ASTRONOMICZNA.";"30†lip†09:31";"Liczba g≥osÛw:3";"100%";"0%";NA;"100%";"#mark"
"408";"~realista";"NFZ p≥aci tylko za jednπ procedurÍ - bez wzglÍdu na to ile szpital wykona. To trochÍ tak jakbyú wstawi≥ samochÛd do serwisu, serwis naprawi≥by 3 rzeczy a Ty zap≥aci≥byú tylko za jednπ. Niestety NFZ nie dzia≥a na zasadach rynkowych tylko jest ostatnim bastionem socjalizmu w Polsce. Ale z drugiej strony trudno siÍ dziwiÊ, øe nie p≥aci - bo niby z czego ma p≥aciÊ skoro nak≥ady na jednego pacjenta sπ w Polsce 8 razy mniejsze niø w Holandii, 7 razy mniejsze niø w Niemczech czy we Francji.";"30†lip†09:31";"Liczba g≥osÛw:5";"100%";"0%";"~ironia:";"100%";"#mark"
"409";"~no-name :";"Spo≥eczeÒstwo polskie nie wie, øe m≥odzi lekarze po studiach, staøu, trudnym egzaminie z ca≥ych studiÛw (LEK) aby uzyskaÊ specjalizacjÍ - przy braku miejsc rezydenckich - pracujπ w polskich szpitalach ZA DARMO. Po 8-10 godzin dziennie. . Nie ma dla nich etatÛw, nie ma pieniÍdzy z MZ.  Øeby mÛc za coú øyÊ pracujπ w nocy - w Nocnej Pomocy Lekarskiej - jeúli znajdzie siÍ miejsce. Ministerstwo Zdrowia øa≥uje ok. 2200 brutto na m≥odego lekarza przez czas jego specjalizacji(5 lat) a potem zdziwienie - øe m≥odzi ludzie w akcie desperacji wyjeødøajπ za granicÍ. Pytam a za co majπ øyÊ. Wolontariat przez 5 lat po ciÍøkich studiach - to rodzaj niewolnictwa.";"30†lip†09:31";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"410";"~PILANIE :";"M”J KSI GOWY RODZINNY NIKIEL-CZEKA£A = PI£A - NIGDY NIE WYDA SKIEROWANIA DO SPECJALIST";"30†lip†09:31";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"411";"~ant-PiS";"Mohery powinny schodziÊ z tego úwiata w trybie ekspresowym. Reszta bÍdzie øy≥a d≥ugo i szczÍúliwie";"30†lip†09:30";"Liczba g≥osÛw:8";"25%";"75%";"~Magik:";"75%";"#mark"
"412";"~ira6";"""Mπdry"" pomys≥ to tylko dla was co w cuda wierzycie i modlitwami wspomagacie-S£UØBA ZDROWIA i reformy w niej to takie jak na ZACHODZIE mogπ poprawiÊ jej problemy.";"30†lip†09:29";"Liczba g≥osÛw:1";"0%";"100%";"~niezalezna :";"100%";"#mark"
"413";"~u≥anek :";"Ja to bym upaÒstwowi≥ ca≥π s≥uøbÍ. Zakaz prywatnych praktyk. Albo zakaza≥ przyjmowania prywatnie w paÒstwowych placÛwkach i paÒstwowym sprzÍtem. Oczywiúcie naleøa≥oby sprawdziÊ czy za PO nie dosz≥o do ""przejÍÊ"" paÒstwowych placÛwek i sprzÍtu i to odebra≥. Lekarz mÛg≥by pracowaÊ tylko albo prywatnie albo na paÒstwowym a nie jak teraz odbÍbni 2 dni po 4 h. na pe≥nym etacie a pozosta≥y czas to praktyka prywatna najczÍúciej w tym samych gabinecie i na tym samym sprzÍcie. Jeøeli nie z≥apiemy tego towarzystwa za mor... ktÛre to przesiÍga≥o na studiach s≥uøyÊ ludziom a potem s≥uøπ mamonie to bÍdziemy mieli jak w USA, gdzie handluje siÍ p≥odami...";"30†lip†09:28";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"414";"~JA :";"Po likwidacji MFZ czarni bÍdÍ mieli øniwo nie nadπøπ z pochÛwkiem , ale bÍdπ etaty na grabarza , zg≥oúcie siÍ na nauki do znanego grabarza CymaÒskiego.";"30†lip†09:27";"Liczba g≥osÛw:4";"25%";"75%";NA;"75%";"#mark"
"415";"~val :";"ZlikwidowaÊ Platforme Obywatelskπ. Jestem na tak i pani B.Szyd≥o tym sie akurat niemusi martwiÊ tym zajmiemy sie my wyborcy NIE dla platformy";"30†lip†09:27";"Liczba g≥osÛw:5";"60%";"40%";NA;"60%";"#mark"
"416";"~Ma≥a :";"To bedzie prawdziwa rewolucja...:))";"30†lip†09:27";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"417";"~andy :";"StraSzyd≥o nas tu straszy swoja wizja Polski wiernopoddaÒczej e-PiS-kopatowi. Niedoczekanie wasze !";"30†lip†09:27";"Liczba g≥osÛw:3";"33%";"66%";NA;"66%";"#mark"
"418";"~Magik :";"Mochery niszczπ polskπ s≥uøbÍ zdrowia, szwÍdajπ siÍ miedzy koúcio≥em bo ≥adny ksiπdz a przychodniπ bo ≥adny lekarz. PATOLOGIA";"30†lip†09:27";"Liczba g≥osÛw:11";"36%";"63%";NA;"63%";"#mark"
"419";"~sms :";"Strach siÍ baÊ jak siÍ s≥yszy pomys≥y KOLEJNYCH REFORM w paÒstwie przez PIS,ktÛry niestety moøe objπÊ stery w≥adzy po paüdziernikowych wyborach,jeøeli to ugrupowanie wygra to úwiadczyÊ bÍdzie o jednym øe POLACY nie potrafiπ samodzielnie myúleÊ i sπ ciemnogrodem.";"30†lip†09:26";"Liczba g≥osÛw:5";"40%";"60%";NA;"60%";"#mark"
"420";"~cenzor okrutny :";"Celowo nie mÛwiπc co zamiast NFZ - bo Jarek dopiero siÍ nad tym g≥owi";"30†lip†09:26";"Liczba g≥osÛw:2";"50%";"50%";NA;"50%";"#mark"
"421";"~vita :";"Za komuny nie bylo NFZ i sluzba zdrowia dzialala jak na;ezy";"30†lip†09:25";"Liczba g≥osÛw:7";"71%";"28%";NA;"71%";"#mark"
"422";"~mariolka";"Zmieniajπc kraj trzeba mieÊ pomys≥ jak to zrobiÊ, a nie tylko wszystko krytykowaÊ. Dzisiaj mÛwiπ, øe trzeba dokonywaÊ zmian, ale nie mÛwiπ jak chcπ to zrobiÊ. A moøe to jest w≥aúnie najwaøniejsze? Moøe zanim dokonamy we wrzeúniu wyboru niech PiS powie jak zreformuje s≥uøbÍ zdrowia, nierentowne gÛrnictwo, szkolnictwo, rolnictwo, itp.";"30†lip†09:25";"Liczba g≥osÛw:4";"100%";"0%";"~kaz:";"100%";"#mark"
"423";"adam z bonanzy";"Wymordowa≥ kilkadziesiπt milionÛw ludzi. Razem z Hitlerem napad≥ na PolskÍ.";"30†lip†09:25";"Liczba g≥osÛw:2";"50%";"50%";"~kaz:";"50%";"#mark"
"424";"~wasz odmieniec :";"Rewolucja by by≥a jak za Kopernika gdybyúcie uwierzyli øe nikt do dziecka nie dop≥aca z≥amanego grosza?Tyle ile nas kosztuje wychowanie dziecka tyle ono musi nam oddaÊ w emeryturach p≥acπc ZUS FE i filary a kto wie ile to kosztuje?";"30†lip†09:25";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"425";"~taki";"Czepiasz siÍ ... w naszym wspÛlnym interesie jest zadbanie o dzieciaki o naszych nastÍpcÛw ... to one bÍdπ na Ciebie ≥oøyÊ, kiedy bÍdziesz na emeryturze - jeøeli nie masz dzieci ktÛre utrzymujesz ... to winieneú p≥aciÊ wiÍkszy podatek z przeznaczeniem dla tych, ktÛrzy ponoszπ koszty naszej reprodukcji .";"30†lip†09:25";"Liczba g≥osÛw:4";"25%";"75%";"~kaz:";"75%";"#mark"
"426";"~pr";"to proste.... jaúnie oúwieceni urzÍdnicy tymi pieniÍdzmi dysponujπ w bardzo gospodarny sposÛb. Z tych Twoich 6 tysi majπ pensje i dodatki na naleøne premie oraz papier do ksero a po rozliczeniu zostaje m.in. i dla Ciebie coú ok 50 pln rocznie na opiekÍ dentystycznπ..... Juø wiesz co siÍ z kasπ dzieje ??? :))";"30†lip†09:25";"Liczba g≥osÛw:1";"100%";"0%";"~mikeza:";"100%";"#mark"
"427";"~Maruda :";"To paÒstwo bÍdzie p≥aciÊ lekarzom i pielÍgniarkom za ich pracÍ. Nikt nie bÍdzie liczy≥ pieniÍdzy a personel medyczny bÍdzie na pensji. Utrzymanie szpitala przez ""paÒstwo"". PaÒstwo bÍdzie kontrolowa≥o wszystko i wszystkich. Pe≥na kontrola PiS nad naszym øyciem i wiarπ.";"30†lip†09:24";"Liczba g≥osÛw:1";"100%";"0%";NA;"100%";"#mark"
"428";"~ironia";"Masz racjÍ. Ja teø nie chcÍ øeby NFZ dysponowa≥ moimi pieniÍdzmi i p≥aci≥ tylko za operacjÍ dysku w kreg. szyjnym C5-6 a za drugi C6-7 juø nie .Mia≥am reoperacjÍ C5-6 tzn juø 2-gπ teraz miesiπc po zabiegu dowiadujÍ siÍ øe mam mieÊ 3-ciπ w nico pÛøniejszym terminie. Za tπ juø zap≥aÊ.";"30†lip†09:24";"Liczba g≥osÛw:5";"100%";"0%";"~...:";"100%";"#mark"
"429";"~kaz";"a problemy ekonomiczne wywolali solidarnosciowcy organizujac strajki. solidaruchy zalozyli 2 partie i walcza o wladze a robotnikow zastapili biznesmani.";"30†lip†09:24";"Liczba g≥osÛw:3";"33%";"66%";"~dr Killder:";"66%";"#mark"
"430";"~x";"Im szybciej, tym, lepiej, bo juø z tym oszo≥omstwem wytrzymaÊ nie moøna.";"30†lip†09:24";"Liczba g≥osÛw:2";"100%";"0%";"~emeryt68:";"100%";"#mark"
"431";"~sum :";"Do czego doprowadzi≥y rzπdy PO. 2,8 mln PolakÛw nie ma pieniÍdzy na jedzenie, 6,5 mln PolakÛw øyje za mniej niø 700 z≥ miesiÍcznie, a 12 mln nie posiada jakichkolwiek oszczÍdnoúci. Oto niedostrzegana przez mainstreamowe media wersja ""dobrobytu"" plaformianych czasÛw.Czas najwyøszy zaczπÊ rozliczaÊ PO z rzπdzenia Polskπ.";"30†lip†09:24";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"432";"adam z bonanzy";"PamiÍtam wiÍcej niø myúlisz. By≥o kilka lat ciut lepszych w 2 po≥owie lat 70. ale za poøyczki, ktÛre wziπ≥ Gierek. PamiÍtam teø ZOMO, bijπce serce PZPR. Poza tym skoro by≥o tak dobrze, to dlaczego Polacy wiecznie buntowali siÍ przeciwko w≥adzy ""robotniczo-ch≥opskiej""? W 1980 r. by≥ masowy zryw narodu przeciwko ""dobrobytowi"" tworzonemu przez bolszewikÛw.";"30†lip†09:23";"Liczba g≥osÛw:3";"33%";"66%";"~dr Killder:";"66%";"#mark"
"433";"~As :";"Pieniπøki na rewolucyjne uzdrowienie s≥uøby zdrowia by siÍ znalaz≥y ,ale one idπ tam skπd pacjenci odprowadzani sπ tam gdzie siÍ juø nie choruje.Pani Szyd≥o chyba dobrze to wie ,ale nie wypada jej to mÛwiÊ.Dlaczego ?dopowiedzcie to sobie sami.....";"30†lip†09:23";"Liczba g≥osÛw:0";"0%";"0%";NA;NA;NA
"434";"~sum :";"Ekipie Platformy odwali≥o zupe≥nie! Szefa Biedronki z Portu- galii postanowili odznaczyÊ Krzyøem Kawalerskim Orderu Zas≥ugi!Czas najwyøszy zaczπÊ rozliczaÊ PO z rzπdzenia Polskπ.";"30†lip†09:23";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"435";"~saw :";"to jest tylko przedwyborcza ob≥uda pisu!!! nic niezmieniajπca w chorej s≥uøbie zdrowia.Dlaczego nie mÛwi siÍ o obowiπzkowych kasach fiskalnych dla lekarzy / w tym dla stomatologÛw/, dlaczego nie mÛwi siÍ o dostÍpnej ewidencji elektronicznej pacjenta? /tym samym uszczelnienie przep≥ywÛw finansowych za wizyty pacjentÛw/, dlaczego szpitalami i ministerstwem nie kierujπ sprawni menagerowie /lekarze nigdy nie przeprowadzπ reformy wbrew swoim interesom/, kto imiennie odpowiada za ba≥agan zwiπzany z likwidacjπ stomatologÛw i higienistek w szko≥ach? /teraz s≥yszÍ ze przywracajπ, ale urzπdzenia zniknÍ≥y!itp. itd. OB£UDA!!!";"30†lip†09:22";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
"436";"~ROBOL :";"JA MAM POMYS£A JAK M”WI KIEPSKI ZLIKWIDOWA∆ CA£Y PIS Z JARKIEM SZYD£O I BRUDZI—SKIM JOJO ADIDASEM.";"30†lip†09:22";"Liczba g≥osÛw:9";"66%";"33%";NA;"66%";"#mark"
"437";"~Stach... :";"Dok≥adnie tak jest.NFZ to moloch ,ktÛry liczy pieniπdze,a nie pomaga a ludziom,ktÛrzy tej pomocy potrzebujπ.Nawet lekarze odwalajπ swojπ prace po ≥ebkach ,by tylko mieÊ zap≥acone.Nawet w szpitalach ,wszyscy dzielπ tak zwane korytko,a co zostanie dzielπ to na pacjenta.Zachowujπ siÍ jak hieny,aø wstyd mi za to ,co dzieje siÍ w tym kraju.";"30†lip†09:22";"Liczba g≥osÛw:2";"100%";"0%";NA;"100%";"#mark"
"438";"~lekarz";"Oúle tylko øe w USA zarobki lekarzy wahajπ siÍ od 180 do 500 tys. $ rocznie. Nie kompromituj siÍ";"30†lip†09:22";"Liczba g≥osÛw:5";"60%";"40%";"~rt:";"60%";"#mark"
"439";"~Pankracy";"szanowny madry czlowieku; w Polsce mamy Kapitalizm a nie komune socjalistyczna, czas to wreszcie zrozumiec";"30†lip†09:22";"Liczba g≥osÛw:5";"60%";"40%";"~TED:";"60%";"#mark"
"440";"~kaz";"masz racje. stalin nie wywolal zadnej wojny";"30†lip†09:21";"Liczba g≥osÛw:3";"33%";"66%";"adam z bonanzy:";"66%";"#mark"
"441";"~kij";"przeciez nie jestes madrzejszy od innych wiec nie wiesz:)";"30†lip†09:21";"Liczba g≥osÛw:0";"0%";"0%";"~zez45:";NA;NA
"442";"~kilo :";"typowe dla klanu PiSostan normali sie nie licza wyszlo szydlo z wora";"30†lip†09:21";"Liczba g≥osÛw:4";"75%";"25%";NA;"75%";"#mark"
"443";"~gruszki na wierzbie :";"Pani Szyd≥o, to øadne wyjúcie i øadna rewelacja !  Rewolucja to bÍdzie wtedy, gdy za≥oøycie kaødemu pacjentowi kartÍ (wzorem bankomatowej) z ktÛra bÍdziemy mogli wchodziÊ do lekarza tzw. prywatnego, a wy czyli paÒstwo p≥acicie z moich sk≥adek za te wizytÍ, do badziewia w przychodni typu byle jaki, bo za darmo nikt iúÊ nie chce, a p≥aciÊ sk≥adki zdrowotne i prywatnie korzystaÊ z gabinetÛw, to nie halo ! I nie truj Pani bu≥y, bo to w≥aúnie potrzebne, do stomatologa pani idzie do tego co chrzani w przychodni, czy prywatnie znanego jako bardzo dobry";"30†lip†09:21";"Liczba g≥osÛw:3";"66%";"33%";NA;"66%";"#mark"
